WigleWifi-1.4,appRelease=2.25,model=GT-N7100,release=4.4.2,device=t03g,display=Android Revolution HD 31.0 by mike1986,board=smdk4x12,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f4:f2:6d:2b:22:48,HOT,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:47:39,10,-93,32.2557952303905,34.923471589739,53.1173660946335,24,WIFI
ec:08:6b:77:c4:75,Home59,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:47:39,11,-93,32.2557952303905,34.923471589739,53.1173660946335,24,WIFI
cc:b2:55:e9:24:e0,YAHAV,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:39,6,-94,32.2557952303905,34.923471589739,53.1173660946335,24,WIFI
d0:84:b0:fe:c2:95,bat71,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:47:42,1,-88,32.2555459609449,34.9232941673607,59.1693202556677,24,WIFI
d0:84:b0:93:77:01,bat71,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:47:42,13,-97,32.2555459609449,34.9232941673607,59.1693202556677,24,WIFI
42502_22851_5610693,GOLAN T,UNKNOWN;il,2017-11-03 22:47:42,0,-85,32.2555459609449,34.9232941673607,59.1693202556677,24,GSM
18:a6:f7:6b:c1:00,Liat,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:47:45,1,-87,32.2552682850911,34.9230770106146,65.431008554242,32,WIFI
3c:1e:04:08:46:a2,marini 2.4,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:45,6,-91,32.2552682850911,34.9230770106146,65.431008554242,32,WIFI
14:ae:db:3b:66:a5,Tsur,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:45,1,-93,32.2552682850911,34.9230770106146,65.431008554242,32,WIFI
80:1f:02:4d:eb:6c,Sheffer,[WEP][ESS],2017-11-03 22:47:45,11,-95,32.2552682850911,34.9230770106146,65.431008554242,32,WIFI
42502_22851_5610699,GOLAN T,HSDPA;il,2017-11-03 22:47:45,0,-85,32.2552682850911,34.9230770106146,65.431008554242,32,GSM
00:0c:c3:d0:21:8c,HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:47:48,11,-83,32.2549904962787,34.9228612710276,70.8838178301965,24,WIFI
e8:fc:af:81:c3:0d,shmool_2GEXT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:47:48,1,-90,32.2549904962787,34.9228612710276,70.8838178301965,24,WIFI
18:d6:c7:83:d9:5e,gabay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:47:51,11,-94,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
90:8d:78:51:b8:3c,home_2.4,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:51,1,-88,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
00:12:2a:1c:a7:8c,toibis,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:47:51,1,-89,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
74:da:da:07:6b:9f,DAP-1360,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:51,5,-90,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
74:da:3c:80:34:b8,012Smile,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:51,10,-92,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
c4:04:15:60:6e:e0,shmool,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:47:51,1,-92,32.2547849165081,34.9227094219942,70.0110108209363,16,WIFI
90:8d:78:51:b8:3b,home_5,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:54,48,-87,32.2546307326214,34.9226031929395,70.9891046428136,24,WIFI
74:da:3c:80:34:b8,012Smile,[WPA2-PSK-CCMP][ESS],2017-11-03 22:47:54,10,-86,32.2546307326214,34.9226031929395,70.9891046428136,24,WIFI
74:da:38:80:34:b7,012Smile_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:47:54,10,-88,32.2546307326214,34.9226031929395,70.9891046428136,24,WIFI
c0:ff:d4:7b:c8:26,Gershon7745287,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:47:54,1,-90,32.2546307326214,34.9226031929395,70.9891046428136,24,WIFI
00:90:8f:81:c0:54,012Smile,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:47:57,10,-84,32.2544185333085,34.9224328699188,74.7831960710904,16,WIFI
c4:a8:1d:7b:e2:b6,dlink-E2B6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:48:01,6,-96,32.2541312243229,34.922210099625,73.6386631714586,16,WIFI
a0:04:60:88:33:ae,YAIR_5_5GEXT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:01,44,-88,32.2541312243229,34.922210099625,73.6386631714586,16,WIFI
c0:ac:54:f8:8b:06,HOTBOX-ED84,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:48:01,11,-92,32.2541312243229,34.922210099625,73.6386631714586,16,WIFI
a0:04:60:88:33:af,YAIR_2.4_2GEXT,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:01,1,-95,32.2541312243229,34.922210099625,73.6386631714586,16,WIFI
42502_22851_5610699,GOLAN T,HSDPA;il,2017-11-03 22:48:01,0,-87,32.2541312243229,34.922210099625,73.6386631714586,16,GSM
a0:4f:d4:2a:cc:f1,YAIR_2.4,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:04,1,-90,32.2539110324586,34.9220351879909,69.3030951479784,24,WIFI
a0:ab:1b:61:d2:f6,SHAULKOR,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:04,9,-94,32.2539110324586,34.9220351879909,69.3030951479784,24,WIFI
5a:ab:1b:61:d2:f7,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:04,9,-94,32.2539110324586,34.9220351879909,69.3030951479784,24,WIFI
84:16:f9:3b:c9:e4,Elkanovich 3rd floor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:04,1,-96,32.2539110324586,34.9220351879909,69.3030951479784,24,WIFI
84:16:f9:3b:c9:e4,Elkanovich 3rd floor,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:08,1,-88,32.2536051496933,34.9218456584963,71.3214205339107,16,WIFI
fa:8f:ca:65:8c:8b,,[ESS],2017-11-03 22:48:18,6,-94,32.2533864912481,34.9218032636518,70.9793873623162,16,WIFI
42502_22851_5611385,GOLAN T,HSDPA;il,2017-11-03 22:48:18,0,-89,32.2533864912481,34.9218032636518,70.9793873623162,16,GSM
18:a6:f7:e1:89:a4,Suissa-Family-24,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:21,6,-93,32.2533220295775,34.9218032070242,71.2502335013712,24,WIFI
42502_22851_5610693,GOLAN T,UNKNOWN;il,2017-11-03 22:48:21,0,-89,32.2533220295775,34.9218032070242,71.2502335013712,24,GSM
fa:8f:ca:65:8c:8b,,[ESS],2017-11-03 22:48:27,6,-89,32.2532368198781,34.9219331670309,71.5728418324086,24,WIFI
fa:8f:ca:65:8c:8b,,[ESS],2017-11-03 22:48:30,6,-81,32.2532317490698,34.9219600988435,71.720183146622,24,WIFI
18:a6:f7:e1:89:a6,Suissa-Family,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:30,44,-80,32.2532317490698,34.9219600988435,71.720183146622,24,WIFI
14:ae:db:3c:73:4a,bachar2.4,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:30,8,-90,32.2532317490698,34.9219600988435,71.720183146622,24,WIFI
e8:94:f6:01:ef:3e,TP-LINK_AP_01EF3E,[WPS][ESS],2017-11-03 22:48:30,6,-94,32.2532317490698,34.9219600988435,71.720183146622,24,WIFI
e8:94:f6:01:ef:3e,TP-LINK_AP_01EF3E,[WPS][ESS],2017-11-03 22:48:34,6,-89,32.2532317490698,34.9219600988435,71.7337949208409,16,WIFI
b8:55:10:25:bb:14,DVD2,[WPA-PSK-CCMP][ESS],2017-11-03 22:48:34,11,-87,32.2532317490698,34.9219600988435,71.7337949208409,16,WIFI
c4:12:f5:84:19:fc,Ronen21,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:36,1,-98,32.2532317490698,34.9219600988435,71.7569585299967,32,WIFI
c4:12:f5:83:0e:9b,Bezeq_WiFi_2.4,[ESS],2017-11-03 22:48:36,1,-91,32.2532317490698,34.9219600988435,71.7569585299967,32,WIFI
14:ae:db:3c:73:4a,bachar2.4,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:39,8,-81,32.2532317490698,34.9219600988435,72.0061067493221,24,WIFI
c4:12:f5:83:0e:9b,Bezeq_WiFi_2.4,[ESS],2017-11-03 22:48:39,1,-79,32.2532317490698,34.9219600988435,72.0061067493221,24,WIFI
b0:48:7a:a0:89:ea,EILATYMBR,[WPS][WEP][ESS],2017-11-03 22:48:42,1,-81,32.2531861194268,34.9220826248826,72.3443267028107,16,WIFI
b0:48:7a:a0:89:ea,EILATYMBR,[WPS][WEP][ESS],2017-11-03 22:48:45,1,-73,32.2531609577912,34.9221407221182,72.7027354675525,24,WIFI
06:ae:db:b3:5e:65,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:45,11,-78,32.2531609577912,34.9221407221182,72.7027354675525,24,WIFI
14:ae:db:b3:5e:65,EILATY,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:45,11,-82,32.2531609577912,34.9221407221182,72.7027354675525,24,WIFI
e8:fc:af:97:85:1e,Marathon2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-03 22:48:45,1,-84,32.2531609577912,34.9221407221182,72.7027354675525,24,WIFI
e0:ce:c3:8c:cb:b2,mife,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:48:45,6,-96,32.2531609577912,34.9221407221182,72.7027354675525,24,WIFI
e0:ce:c3:8c:cb:b2,mife,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:48:49,6,-89,32.2531326558835,34.9222296983257,73.0273589587692,24,WIFI
fc:15:b4:aa:de:5a,HP-Print-5A-Officejet Pro 8610,[WPA2-PSK-CCMP][ESS],2017-11-03 22:48:54,6,-90,32.2531326558835,34.9222296983257,73.0486867659263,24,WIFI
14:ae:db:cb:dd:bd,Michal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:48:54,1,-92,32.2531326558835,34.9222296983257,73.0486867659263,24,WIFI
b0:48:7a:a0:89:ea,EILATYMBR,[WPS][WEP][ESS],2017-11-03 22:49:06,1,-67,32.2531326558835,34.9222296983257,73.2706682705493,12,WIFI
fc:15:b4:aa:de:5a,HP-Print-5A-Officejet Pro 8610,[WPA2-PSK-CCMP][ESS],2017-11-03 22:49:06,6,-85,32.2531326558835,34.9222296983257,73.2706682705493,12,WIFI
e0:ce:c3:8c:cb:b2,mife,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:49:06,6,-82,32.2531326558835,34.9222296983257,73.2706682705493,12,WIFI
40:65:a3:25:20:38,Wider,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-03 22:49:06,11,-84,32.2531326558835,34.9222296983257,73.2706682705493,12,WIFI
14:ae:db:cb:dd:bd,Michal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-03 22:49:06,1,-85,32.2531326558835,34.9222296983257,73.2706682705493,12,WIFI
14:ae:db:3c:73:4d,bachar2.4_5,[WPA2-PSK-CCMP][ESS],2017-11-03 22:49:09,48,-91,32.2531326558835,34.9222296983257,73.3855902568135,8,WIFI
b8:55:10:25:bb:14,DVD2,[WPA-PSK-CCMP][ESS],2017-11-03 22:49:12,11,-82,32.2531326558835,34.9222296983257,73.544589908481,8,WIFI
7c:d1:c3:cd:52:42,HP's Network,[WPA2-PSK-CCMP][ESS],2017-11-03 22:49:18,1,-96,32.2531326558835,34.9222296983257,73.4629998150833,12,WIFI
42502_22851_5610693,GOLAN T,UNKNOWN;il,2017-11-03 22:49:21,0,-83,32.2531326558835,34.9222296983257,73.5457169634303,12,GSM
fa:8f:ca:78:e5:94,,[ESS],2017-11-03 22:49:24,1,-93,32.2531326558835,34.9222296983257,73.7780091754171,16,WIFI
b8:55:10:25:bb:14,DVD2,[WPA-PSK-CCMP][ESS],2017-11-03 22:49:28,11,-76,32.2531326558835,34.9222296983257,73.7771104529281,16,WIFI
fa:8f:ca:78:e5:94,,[ESS],2017-11-03 22:49:30,1,-87,32.2531326558835,34.9222296983257,73.7674367920131,24,WIFI
7c:d1:c3:cd:52:42,HP's Network,[WPA2-PSK-CCMP][ESS],2017-11-03 22:49:30,1,-88,32.2531326558835,34.9222296983257,73.7674367920131,24,WIFI
b8:55:10:25:bb:14,DVD2,[WPA-PSK-CCMP][ESS],2017-11-03 22:49:36,11,-68,32.2531326558835,34.9222296983257,73.2682922788868,16,WIFI
